deep_node	original_net	original_kind	original_gate	original_order	deep_gate	boundary_exact	local_truth_exact	global_signature_exact	deep_is_sink	paper_candidate_legal
N16012	P2_R1200_U396	GATE	NAND	15490	NOT	True	True	True	False	True
N16013	P2_R1200_U397	GATE	NAND	15491	NOT	True	True	True	False	True
N16014	P2_R1200_U398	GATE	NAND	15492	NOT	True	True	True	False	True
N16015	P2_R1200_U399	GATE	NAND	15493	NOT	True	True	True	False	True
N16016	P2_R1200_U400	GATE	NAND	15494	NOT	True	True	True	False	True
N16017	P2_R1200_U401	GATE	NAND	15495	NOT	True	True	True	False	True
N16018	P2_R1200_U402	GATE	NAND	15496	NOT	True	True	True	False	True
N16019	P2_R1200_U403	GATE	NAND	15497	NOT	True	True	True	False	True
N16020	P2_R1200_U404	GATE	NOT	15498	NOT	True	True	True	False	True
N16021	P2_R1200_U405	GATE	NAND	15499	NOT	True	True	True	False	True
N16022	P2_R1200_U406	GATE	NAND	15500	NOT	True	True	True	False	True
N16023	P2_R1200_U407	GATE	NAND	15501	NOT	True	True	True	False	True
N16024	P2_R1200_U408	GATE	NAND	15502	NOT	True	True	True	False	True
N16025	P2_R1200_U409	GATE	NAND	15503	NOT	True	True	True	False	True
N16026	P2_R1200_U410	GATE	NAND	15504	NOT	True	True	True	False	True
N16027	P2_R1200_U411	GATE	NAND	15505	NOT	True	True	True	False	True
N16028	P2_R1200_U412	GATE	NAND	15506	NOT	True	True	True	False	True
N16029	P2_R1200_U413	GATE	NAND	15507	NOT	True	True	True	False	True
N16030	P2_R1200_U414	GATE	NAND	15508	NOT	True	True	True	False	True
N16031	P2_R1200_U415	GATE	NAND	15509	NOT	True	True	True	False	True
N16032	P2_R1200_U416	GATE	NAND	15510	NOT	True	True	True	False	True
N16033	P2_R1200_U417	GATE	NAND	15511	NOT	True	True	True	False	True
N16034	P2_R1200_U418	GATE	NOT	15512	NOT	True	True	True	False	True
N16035	P2_R1200_U419	GATE	NAND	15513	NOT	True	True	True	False	True
N16036	P2_R1200_U420	GATE	NAND	15514	NOT	True	True	True	False	True
N16037	P2_R1200_U421	GATE	NAND	15515	NOT	True	True	True	False	True
N16038	P2_R1200_U422	GATE	NAND	15516	NOT	True	True	True	False	True
N16039	P2_R1200_U423	GATE	NOT	15517	NOT	True	True	True	False	True
N16040	P2_R1200_U424	GATE	NAND	15518	NOT	True	True	True	False	True
N16041	P2_R1200_U425	GATE	NAND	15519	NOT	True	True	True	False	True
N16042	P2_R1200_U426	GATE	NAND	15520	NOT	True	True	True	False	True
N16043	P2_R1200_U427	GATE	NAND	15521	NOT	True	True	True	False	True
N16044	P2_R1200_U428	GATE	NAND	15522	NOT	True	True	True	False	True
N16045	P2_R1200_U429	GATE	NAND	15523	NOT	True	True	True	False	True
N16046	P2_R1200_U430	GATE	NAND	15524	NOT	True	True	True	False	True
N16047	P2_R1200_U431	GATE	NAND	15525	NOT	True	True	True	False	True
N16048	P2_R1200_U432	GATE	NAND	15526	NOT	True	True	True	False	True
N16049	P2_R1200_U433	GATE	NAND	15527	NOT	True	True	True	False	True
N16050	P2_R1200_U434	GATE	NAND	15528	NOT	True	True	True	False	True
N16051	P2_R1200_U435	GATE	NAND	15529	NOT	True	True	True	False	True
N16052	P2_R1200_U436	GATE	NAND	15530	NOT	True	True	True	False	True
N16053	P2_R1200_U437	GATE	NAND	15531	NOT	True	True	True	False	True
N16054	P2_R1200_U438	GATE	NAND	15532	NOT	True	True	True	False	True
N16055	P2_R1200_U439	GATE	NOT	15533	NOT	True	True	True	False	True
N16056	P2_R1200_U440	GATE	NAND	15534	NOT	True	True	True	False	True
N16057	P2_R1200_U441	GATE	NAND	15535	NOT	True	True	True	False	True
N16058	P2_R1200_U442	GATE	NAND	15536	NOT	True	True	True	False	True
N16059	P2_R1200_U443	GATE	NAND	15537	NOT	True	True	True	False	True
N16060	P2_R1200_U444	GATE	NOT	15538	NOT	True	True	True	False	True
N16061	P2_R1200_U445	GATE	NAND	15539	NOT	True	True	True	False	True
N16062	P2_R1200_U446	GATE	NAND	15540	NOT	True	True	True	False	True
N16063	P2_R1200_U447	GATE	NAND	15541	NOT	True	True	True	False	True
N16064	P2_R1200_U448	GATE	NAND	15542	NOT	True	True	True	False	True
N16065	P2_R1200_U449	GATE	NOT	15543	NOT	True	True	True	False	True
N16066	P2_R1200_U450	GATE	NAND	15544	NOT	True	True	True	False	True
N16067	P2_R1200_U451	GATE	NAND	15545	NOT	True	True	True	False	True
N16068	P2_R1200_U452	GATE	NAND	15546	NOT	True	True	True	False	True
N16069	P2_R1200_U453	GATE	NAND	15547	NOT	True	True	True	False	True
N16070	P2_R1200_U454	GATE	NOT	15548	NOT	True	True	True	False	True
N16071	P2_R1200_U455	GATE	NAND	15549	NOT	True	True	True	False	True
N16072	P2_R1200_U456	GATE	NAND	15550	NOT	True	True	True	False	True
N16073	P2_R1200_U457	GATE	NAND	15551	NOT	True	True	True	False	True
N16074	P2_R1200_U458	GATE	NAND	15552	NOT	True	True	True	False	True
N16075	P2_R1200_U459	GATE	NOT	15553	NOT	True	True	True	False	True
N16076	P2_R1200_U460	GATE	NAND	15554	NOT	True	True	True	False	True
N16077	P2_R1200_U461	GATE	NAND	15555	NOT	True	True	True	False	True
N16078	P2_R1200_U462	GATE	NAND	15556	NOT	True	True	True	False	True
N16079	P2_R1200_U463	GATE	NAND	15557	NOT	True	True	True	False	True
N16080	P2_R1200_U464	GATE	NAND	15558	NOT	True	True	True	False	True
N16081	P2_R1200_U465	GATE	NAND	15559	NOT	True	True	True	False	True
N16082	P2_R1200_U466	GATE	NAND	15560	NOT	True	True	True	False	True
N16083	P2_R1200_U467	GATE	NAND	15561	NOT	True	True	True	False	True
N16084	P2_R1200_U468	GATE	NAND	15562	NOT	True	True	True	False	True
N16085	P2_R1200_U469	GATE	NAND	15563	NOT	True	True	True	False	True
N16086	P2_R1200_U470	GATE	NAND	15564	NOT	True	True	True	False	True
N16087	P2_R1200_U471	GATE	NAND	15565	NOT	True	True	True	False	True
N16088	P2_R1200_U472	GATE	NAND	15566	NOT	True	True	True	False	True
N16089	P2_R1200_U473	GATE	NAND	15567	NOT	True	True	True	False	True
N16090	P2_R1200_U474	GATE	NAND	15568	NOT	True	True	True	False	True
N16091	P2_R1200_U475	GATE	NOT	15569	NOT	True	True	True	False	True
N16092	P2_R1200_U476	GATE	NAND	15570	NOT	True	True	True	False	True
N16093	P2_R1200_U477	GATE	NAND	15571	NOT	True	True	True	False	True
N16094	P2_R1200_U478	GATE	NAND	15572	NOT	True	True	True	False	True
N16095	P2_R1200_U479	GATE	NAND	15573	NOT	True	True	True	False	True
N16096	P2_R1200_U480	GATE	NOT	15574	NOT	True	True	True	False	True
N16097	P2_R1200_U481	GATE	NAND	15575	NOT	True	True	True	False	True
N16098	P2_R1200_U482	GATE	NAND	15576	NOT	True	True	True	False	True
N16099	P2_R1200_U483	GATE	NAND	15577	NOT	True	True	True	False	True
N16100	P2_R1200_U484	GATE	NAND	15578	NOT	True	True	True	False	True
N16101	P2_R1200_U485	GATE	NAND	15579	NOT	True	True	True	False	True
N16102	P2_R1200_U486	GATE	NAND	15580	NOT	True	True	True	False	True
N16103	P2_R1200_U487	GATE	NAND	15581	NOT	True	True	True	False	True
N16104	P2_R1200_U488	GATE	NAND	15582	NOT	True	True	True	False	True
N16105	P2_R1200_U489	GATE	NAND	15583	NOT	True	True	True	False	True
N16106	P2_R1179_U6	GATE	AND	15584	AND	True	True	True	False	True
N16107	P2_R1179_U7	GATE	AND	15585	AND	True	True	True	False	True
N16108	P2_R1179_U8	GATE	AND	15586	AND	True	True	True	False	True
N16109	P2_R1179_U9	GATE	AND	15587	AND	True	True	True	False	True
N16110	P2_R1179_U10	GATE	AND	15588	AND	True	True	True	False	True
N16111	P2_R1179_U11	GATE	AND	15589	AND	True	True	True	False	True
N16112	P2_R1179_U12	GATE	AND	15590	AND	True	True	True	False	True
N16113	P2_R1179_U13	GATE	AND	15591	AND	True	True	True	False	True
N16114	P2_R1179_U14	GATE	AND	15592	AND	True	True	True	False	True
N16115	P2_R1179_U15	GATE	AND	15593	AND	True	True	True	False	True
N16116	P2_R1179_U16	GATE	AND	15594	AND	True	True	True	False	True
N16117	P2_R1179_U17	GATE	NAND	15595	NOT	True	True	True	False	True
N16118	P2_R1179_U18	GATE	NAND	15596	NOT	True	True	True	False	True
N16119	P2_R1179_U19	GATE	NAND	15597	NOT	True	True	True	False	True
N16120	P2_R1179_U20	GATE	NAND	15598	NOT	True	True	True	False	True
N16121	P2_R1179_U21	GATE	NAND	15599	NOT	True	True	True	False	True
N16122	P2_R1179_U22	GATE	NAND	15600	NOT	True	True	True	False	True
N16123	P2_R1179_U23	GATE	NAND	15601	NOT	True	True	True	False	True
N16124	P2_R1179_U24	GATE	NAND	15602	NOT	True	True	True	False	True
N16125	P2_R1179_U25	GATE	NAND	15603	NOT	True	True	True	False	True
N16126	P2_R1179_U26	GATE	NOT	15604	NOT	True	True	True	False	True
N16127	P2_R1179_U27	GATE	NAND	15605	NOT	True	True	True	False	True
N16128	P2_R1179_U28	GATE	NOT	15606	NOT	True	True	True	False	True
N16129	P2_R1179_U29	GATE	NOT	15607	NOT	True	True	True	False	True
N16130	P2_R1179_U30	GATE	NOT	15608	NOT	True	True	True	False	True
N16131	P2_R1179_U31	GATE	NOT	15609	NOT	True	True	True	False	True
N16132	P2_R1179_U32	GATE	NOT	15610	NOT	True	True	True	False	True
N16133	P2_R1179_U33	GATE	NOT	15611	NOT	True	True	True	False	True
N16134	P2_R1179_U34	GATE	NOT	15612	NOT	True	True	True	False	True
N16135	P2_R1179_U35	GATE	NAND	15613	NOT	True	True	True	False	True
N16136	P2_R1179_U36	GATE	NOT	15614	NOT	True	True	True	False	True
N16137	P2_R1179_U37	GATE	NOT	15615	NOT	True	True	True	False	True
N16138	P2_R1179_U38	GATE	NOT	15616	NOT	True	True	True	False	True
N16139	P2_R1179_U39	GATE	NOT	15617	NOT	True	True	True	False	True
N16140	P2_R1179_U40	GATE	NOT	15618	NOT	True	True	True	False	True
N16141	P2_R1179_U41	GATE	NOT	15619	NOT	True	True	True	False	True
N16142	P2_R1179_U42	GATE	NOT	15620	NOT	True	True	True	False	True
N16143	P2_R1179_U43	GATE	NOT	15621	NOT	True	True	True	False	True
N16144	P2_R1179_U44	GATE	NAND	15622	NOT	True	True	True	False	True
N16145	P2_R1179_U45	GATE	NAND	15623	NOT	True	True	True	False	True
N16146	P2_R1179_U46	GATE	NOT	15624	NOT	True	True	True	False	True
N16147	P2_R1179_U47	GATE	NOT	15625	NOT	True	True	True	False	True
N16148	P2_R1179_U48	GATE	NAND	15626	NOT	True	True	True	False	True
N16149	P2_R1179_U49	GATE	NAND	15627	NOT	True	True	True	False	True
N16150	P2_R1179_U50	GATE	NAND	15628	NOT	True	True	True	False	True
N16151	P2_R1179_U51	GATE	NOT	15629	NOT	True	True	True	False	True
N16152	P2_R1179_U52	GATE	NOT	15630	NOT	True	True	True	False	True
N16153	P2_R1179_U53	GATE	NAND	15631	NOT	True	True	True	False	True
N16154	P2_R1179_U54	GATE	NOT	15632	NOT	True	True	True	False	True
N16155	P2_R1179_U55	GATE	NOT	15633	NOT	True	True	True	False	True
N16156	P2_R1179_U56	GATE	NOT	15634	NOT	True	True	True	False	True
N16157	P2_R1179_U57	GATE	NOT	15635	NOT	True	True	True	False	True
N16158	P2_R1179_U58	GATE	NOT	15636	NOT	True	True	True	False	True
N16159	P2_R1179_U59	GATE	NAND	15637	NOT	True	True	True	False	True
N16160	P2_R1179_U60	GATE	NOT	15638	NOT	True	True	True	False	True
N16161	P2_R1179_U61	GATE	NOT	15639	NOT	True	True	True	False	True
N16162	P2_R1179_U62	GATE	NAND	15640	NOT	True	True	True	False	True
N16163	P2_R1179_U63	GATE	NOT	15641	NOT	True	True	True	False	True
N16164	P2_R1179_U64	GATE	NOT	15642	NOT	True	True	True	False	True
N16165	P2_R1179_U65	GATE	NOT	15643	NOT	True	True	True	False	True
N16166	P2_R1179_U66	GATE	NOT	15644	NOT	True	True	True	False	True
N16167	P2_R1179_U67	GATE	NOT	15645	NOT	True	True	True	False	True
N16168	P2_R1179_U68	GATE	NOT	15646	NOT	True	True	True	False	True
N16169	P2_R1179_U69	GATE	NOT	15647	NOT	True	True	True	False	True
N16170	P2_R1179_U70	GATE	NOT	15648	NOT	True	True	True	False	True
N16171	P2_R1179_U71	GATE	NAND	15649	NOT	True	True	True	False	True
N16172	P2_R1179_U72	GATE	NOT	15650	NOT	True	True	True	False	True
N16173	P2_R1179_U73	GATE	NOT	15651	NOT	True	True	True	False	True
N16174	P2_R1179_U74	GATE	NOT	15652	NOT	True	True	True	False	True
N16175	P2_R1179_U75	GATE	NOT	15653	NOT	True	True	True	False	True
N16176	P2_R1179_U76	GATE	NOT	15654	NOT	True	True	True	False	True
N16177	P2_R1179_U77	GATE	NOT	15655	NOT	True	True	True	False	True
N16178	P2_R1179_U78	GATE	NOT	15656	NOT	True	True	True	False	True
N16179	P2_R1179_U79	GATE	NOT	15657	NOT	True	True	True	False	True
N16180	P2_R1179_U80	GATE	NOT	15658	NOT	True	True	True	False	True
N16181	P2_R1179_U81	GATE	NOT	15659	NOT	True	True	True	False	True
N16182	P2_R1179_U82	GATE	NOT	15660	NOT	True	True	True	False	True
N16183	P2_R1179_U83	GATE	NOT	15661	NOT	True	True	True	False	True
N16184	P2_R1179_U84	GATE	NOT	15662	NOT	True	True	True	False	True
N16185	P2_R1179_U85	GATE	NAND	15663	NOT	True	True	True	False	True
N16186	P2_R1179_U86	GATE	NOT	15664	NOT	True	True	True	False	True
N16187	P2_R1179_U87	GATE	NOT	15665	NOT	True	True	True	False	True
N16188	P2_R1179_U88	GATE	NOT	15666	NOT	True	True	True	False	True
N16189	P2_R1179_U89	GATE	NOT	15667	NOT	True	True	True	False	True
N16190	P2_R1179_U90	GATE	NOT	15668	NOT	True	True	True	False	True
N16191	P2_R1179_U91	GATE	NOT	15669	NOT	True	True	True	False	True
N16192	P2_R1179_U92	GATE	NOT	15670	NOT	True	True	True	False	True
N16193	P2_R1179_U93	GATE	NAND	15671	NOT	True	True	True	False	True
N16194	P2_R1179_U94	GATE	NAND	15672	NOT	True	True	True	False	True
N16195	P2_R1179_U95	GATE	NAND	15673	NOT	True	True	True	False	True
N16196	P2_R1179_U96	GATE	NAND	15674	NOT	True	True	True	False	True
N16197	P2_R1179_U97	GATE	NOT	15675	NOT	True	True	True	False	True
N16198	P2_R1179_U98	GATE	NAND	15676	NOT	True	True	True	False	True
N16199	P2_R1179_U99	GATE	NAND	15677	NOT	True	True	True	False	True
N16200	P2_R1179_U100	GATE	NAND	15678	NOT	True	True	True	False	True
N16201	P2_R1179_U101	GATE	NAND	15679	NOT	True	True	True	False	True
N16202	P2_R1179_U102	GATE	NAND	15680	NOT	True	True	True	False	True
N16203	P2_R1179_U103	GATE	NAND	15681	NOT	True	True	True	False	True
N16204	P2_R1179_U104	GATE	NAND	15682	NOT	True	True	True	False	True
N16205	P2_R1179_U105	GATE	NAND	15683	NOT	True	True	True	False	True
N16206	P2_R1179_U106	GATE	NAND	15684	NOT	True	True	True	False	True
N16207	P2_R1179_U107	GATE	NAND	15685	NOT	True	True	True	False	True
N16208	P2_R1179_U108	GATE	NAND	15686	NOT	True	True	True	False	True
N16209	P2_R1179_U109	GATE	NAND	15687	NOT	True	True	True	False	True
N16210	P2_R1179_U110	GATE	NAND	15688	NOT	True	True	True	False	True
N16211	P2_R1179_U111	GATE	NAND	15689	NOT	True	True	True	False	True
N16212	P2_R1179_U112	GATE	NAND	15690	NOT	True	True	True	False	True
N16213	P2_R1179_U113	GATE	NAND	15691	NOT	True	True	True	False	True
N16214	P2_R1179_U114	GATE	NAND	15692	NOT	True	True	True	False	True
N16215	P2_R1179_U115	GATE	NAND	15693	NOT	True	True	True	False	True
N16216	P2_R1179_U116	GATE	NAND	15694	NOT	True	True	True	False	True
N16217	P2_R1179_U117	GATE	NAND	15695	NOT	True	True	True	False	True
N16218	P2_R1179_U118	GATE	NAND	15696	NOT	True	True	True	False	True
N16219	P2_R1179_U119	GATE	AND	15697	AND	True	True	True	False	True
N16220	P2_R1179_U120	GATE	AND	15698	AND	True	True	True	False	True
N16221	P2_R1179_U121	GATE	AND	15699	AND	True	True	True	False	True
N16222	P2_R1179_U122	GATE	AND	15700	AND	True	True	True	False	True
N16223	P2_R1179_U123	GATE	AND	15701	AND	True	True	True	False	True
N16224	P2_R1179_U124	GATE	AND	15702	AND	True	True	True	False	True
N16225	P2_R1179_U125	GATE	AND	15703	AND	True	True	True	False	True
N16226	P2_R1179_U126	GATE	AND	15704	AND	True	True	True	False	True
N16227	P2_R1179_U127	GATE	AND	15705	AND	True	True	True	False	True
N16228	P2_R1179_U128	GATE	AND	15706	AND	True	True	True	False	True
N16229	P2_R1179_U129	GATE	AND	15707	AND	True	True	True	False	True
N16230	P2_R1179_U130	GATE	AND	15708	AND	True	True	True	False	True
N16231	P2_R1179_U131	GATE	AND	15709	AND	True	True	True	False	True
N16232	P2_R1179_U132	GATE	AND	15710	AND	True	True	True	False	True
N16233	P2_R1179_U133	GATE	AND	15711	AND	True	True	True	False	True
N16234	P2_R1179_U134	GATE	AND	15712	AND	True	True	True	False	True
N16235	P2_R1179_U135	GATE	AND	15713	AND	True	True	True	False	True
N16236	P2_R1179_U136	GATE	AND	15714	AND	True	True	True	False	True
N16237	P2_R1179_U137	GATE	AND	15715	AND	True	True	True	False	True
N16238	P2_R1179_U138	GATE	NAND	15716	NOT	True	True	True	False	True
N16239	P2_R1179_U139	GATE	AND	15717	AND	True	True	True	False	True
N16240	P2_R1179_U140	GATE	AND	15718	AND	True	True	True	False	True
N16241	P2_R1179_U141	GATE	NAND	15719	NOT	True	True	True	False	True
N16242	P2_R1179_U142	GATE	NAND	15720	NOT	True	True	True	False	True
N16243	P2_R1179_U143	GATE	AND	15721	AND	True	True	True	False	True
N16244	P2_R1179_U144	GATE	AND	15722	AND	True	True	True	False	True
N16245	P2_R1179_U145	GATE	NAND	15723	NOT	True	True	True	False	True
N16246	P2_R1179_U146	GATE	NAND	15724	NOT	True	True	True	False	True
N16247	P2_R1179_U147	GATE	NAND	15725	NOT	True	True	True	False	True
N16248	P2_R1179_U148	GATE	NAND	15726	NOT	True	True	True	False	True
N16249	P2_R1179_U149	GATE	NAND	15727	NOT	True	True	True	False	True
N16250	P2_R1179_U150	GATE	AND	15728	AND	True	True	True	False	True
N16251	P2_R1179_U151	GATE	AND	15729	AND	True	True	True	False	True
N16252	P2_R1179_U152	GATE	NAND	15730	NOT	True	True	True	False	True
N16253	P2_R1179_U153	GATE	NAND	15731	NOT	True	True	True	False	True
N16254	P2_R1179_U154	GATE	AND	15732	AND	True	True	True	False	True
N16255	P2_R1179_U155	GATE	AND	15733	AND	True	True	True	False	True
N16256	P2_R1179_U156	GATE	AND	15734	AND	True	True	True	False	True
N16257	P2_R1179_U157	GATE	NAND	15735	NOT	True	True	True	False	True
N16258	P2_R1179_U158	GATE	AND	15736	AND	True	True	True	False	True
N16259	P2_R1179_U159	GATE	AND	15737	AND	True	True	True	False	True
N16260	P2_R1179_U160	GATE	AND	15738	AND	True	True	True	False	True
N16261	P2_R1179_U161	GATE	NAND	15739	NOT	True	True	True	False	True
N16262	P2_R1179_U162	GATE	AND	15740	AND	True	True	True	False	True
N16263	P2_R1179_U163	GATE	NOT	15741	NOT	True	True	True	False	True
N16264	P2_R1179_U164	GATE	NOT	15742	NOT	True	True	True	False	True
N16265	P2_R1179_U165	GATE	AND	15743	AND	True	True	True	False	True
N16266	P2_R1179_U166	GATE	NAND	15744	NOT	True	True	True	False	True
N16267	P2_R1179_U167	GATE	AND	15745	AND	True	True	True	False	True
N16268	P2_R1179_U168	GATE	NAND	15746	NOT	True	True	True	False	True
N16269	P2_R1179_U169	GATE	NAND	15747	NOT	True	True	True	False	True
N16270	P2_R1179_U170	GATE	AND	15748	AND	True	True	True	False	True
N16271	P2_R1179_U171	GATE	AND	15749	AND	True	True	True	False	True
N16272	P2_R1179_U172	GATE	NAND	15750	NOT	True	True	True	False	True
N16273	P2_R1179_U173	GATE	NAND	15751	NOT	True	True	True	False	True
N16274	P2_R1179_U174	GATE	NOT	15752	NOT	True	True	True	False	True
N16275	P2_R1179_U175	GATE	NAND	15753	NOT	True	True	True	False	True
N16276	P2_R1179_U176	GATE	NAND	15754	NOT	True	True	True	False	True
N16277	P2_R1179_U177	GATE	NOT	15755	NOT	True	True	True	False	True
N16278	P2_R1179_U178	GATE	NAND	15756	NOT	True	True	True	False	True
N16279	P2_R1179_U179	GATE	NAND	15757	NOT	True	True	True	False	True
N16280	P2_R1179_U180	GATE	AND	15758	AND	True	True	True	False	True
N16281	P2_R1179_U181	GATE	AND	15759	AND	True	True	True	False	True
N16282	P2_R1179_U182	GATE	NAND	15760	NOT	True	True	True	False	True
N16283	P2_R1179_U183	GATE	NAND	15761	NOT	True	True	True	False	True
N16284	P2_R1179_U184	GATE	NAND	15762	NOT	True	True	True	False	True
N16285	P2_R1179_U185	GATE	AND	15763	AND	True	True	True	False	True
N16286	P2_R1179_U186	GATE	NAND	15764	NOT	True	True	True	False	True
N16287	P2_R1179_U187	GATE	NAND	15765	NOT	True	True	True	False	True
N16288	P2_R1179_U188	GATE	NAND	15766	NOT	True	True	True	False	True
N16289	P2_R1179_U189	GATE	NOT	15767	NOT	True	True	True	False	True
N16290	P2_R1179_U190	GATE	NOT	15768	NOT	True	True	True	False	True
N16291	P2_R1179_U191	GATE	NOT	15769	NOT	True	True	True	False	True
N16292	P2_R1179_U192	GATE	NAND	15770	NOT	True	True	True	False	True
N16293	P2_R1179_U193	GATE	NAND	15771	NOT	True	True	True	False	True
N16294	P2_R1179_U194	GATE	NAND	15772	NOT	True	True	True	False	True
N16295	P2_R1179_U195	GATE	NAND	15773	NOT	True	True	True	False	True
N16296	P2_R1179_U196	GATE	NAND	15774	NOT	True	True	True	False	True
N16297	P2_R1179_U197	GATE	NAND	15775	NOT	True	True	True	False	True
N16298	P2_R1179_U198	GATE	NAND	15776	NOT	True	True	True	False	True
N16299	P2_R1179_U199	GATE	NOT	15777	NOT	True	True	True	False	True
N16300	P2_R1179_U200	GATE	NOT	15778	NOT	True	True	True	False	True
N16301	P2_R1179_U201	GATE	NOT	15779	NOT	True	True	True	False	True
N16302	P2_R1179_U202	GATE	NOT	15780	NOT	True	True	True	False	True
N16303	P2_R1179_U203	GATE	NOT	15781	NOT	True	True	True	False	True
N16304	P2_R1179_U204	GATE	NAND	15782	NOT	True	True	True	False	True
N16305	P2_R1179_U205	GATE	NOT	15783	NOT	True	True	True	False	True
N16306	P2_R1179_U206	GATE	NAND	15784	NOT	True	True	True	False	True
N16307	P2_R1179_U207	GATE	NAND	15785	NOT	True	True	True	False	True
N16308	P2_R1179_U208	GATE	NAND	15786	NOT	True	True	True	False	True
N16309	P2_R1179_U209	GATE	NAND	15787	NOT	True	True	True	False	True
N16310	P2_R1179_U210	GATE	NAND	15788	NOT	True	True	True	False	True
N16311	P2_R1179_U211	GATE	NAND	15789	NOT	True	True	True	False	True
N16312	P2_R1179_U212	GATE	NAND	15790	NOT	True	True	True	False	True
N16313	P2_R1179_U213	GATE	NAND	15791	NOT	True	True	True	False	True
N16314	P2_R1179_U214	GATE	NAND	15792	NOT	True	True	True	False	True
N16315	P2_R1179_U215	GATE	NAND	15793	NOT	True	True	True	False	True
N16316	P2_R1179_U216	GATE	NAND	15794	NOT	True	True	True	False	True
N16317	P2_R1179_U217	GATE	NAND	15795	NOT	True	True	True	False	True
N16318	P2_R1179_U218	GATE	NOT	15796	NOT	True	True	True	False	True
N16319	P2_R1179_U219	GATE	NOT	15797	NOT	True	True	True	False	True
N16320	P2_R1179_U220	GATE	NAND	15798	NOT	True	True	True	False	True
N16321	P2_R1179_U221	GATE	NAND	15799	NOT	True	True	True	False	True
N16322	P2_R1179_U222	GATE	NAND	15800	NOT	True	True	True	False	True
N16323	P2_R1179_U223	GATE	NOT	15801	NOT	True	True	True	False	True
N16324	P2_R1179_U224	GATE	NAND	15802	NOT	True	True	True	False	True
N16325	P2_R1179_U225	GATE	NAND	15803	NOT	True	True	True	False	True
N16326	P2_R1179_U226	GATE	NAND	15804	NOT	True	True	True	False	True
N16327	P2_R1179_U227	GATE	NAND	15805	NOT	True	True	True	False	True
N16328	P2_R1179_U228	GATE	NAND	15806	NOT	True	True	True	False	True
N16329	P2_R1179_U229	GATE	NAND	15807	NOT	True	True	True	False	True
N16330	P2_R1179_U230	GATE	NAND	15808	NOT	True	True	True	False	True
N16331	P2_R1179_U231	GATE	NAND	15809	NOT	True	True	True	False	True
N16332	P2_R1179_U232	GATE	NOT	15810	NOT	True	True	True	False	True
N16333	P2_R1179_U233	GATE	NAND	15811	NOT	True	True	True	False	True
N16334	P2_R1179_U234	GATE	NAND	15812	NOT	True	True	True	False	True
N16335	P2_R1179_U235	GATE	NAND	15813	NOT	True	True	True	False	True
N16336	P2_R1179_U236	GATE	NAND	15814	NOT	True	True	True	False	True
N16337	P2_R1179_U237	GATE	NAND	15815	NOT	True	True	True	False	True
N16338	P2_R1179_U238	GATE	NAND	15816	NOT	True	True	True	False	True
N16339	P2_R1179_U239	GATE	NAND	15817	NOT	True	True	True	False	True
N16340	P2_R1179_U240	GATE	NAND	15818	NOT	True	True	True	False	True
N16341	P2_R1179_U241	GATE	NAND	15819	NOT	True	True	True	False	True
N16342	P2_R1179_U242	GATE	NAND	15820	NOT	True	True	True	False	True
N16343	P2_R1179_U243	GATE	NAND	15821	NOT	True	True	True	False	True
N16344	P2_R1179_U244	GATE	NAND	15822	NOT	True	True	True	False	True
N16345	P2_R1179_U245	GATE	NAND	15823	NOT	True	True	True	False	True
N16346	P2_R1179_U246	GATE	NAND	15824	NOT	True	True	True	False	True
N16347	P2_R1179_U247	GATE	NAND	15825	NOT	True	True	True	False	True
N16348	P2_R1179_U248	GATE	NAND	15826	NOT	True	True	True	False	True
N16349	P2_R1179_U249	GATE	NAND	15827	NOT	True	True	True	False	True
N16350	P2_R1179_U250	GATE	NOT	15828	NOT	True	True	True	False	True
N16351	P2_R1179_U251	GATE	NAND	15829	NOT	True	True	True	False	True
N16352	P2_R1179_U252	GATE	NAND	15830	NOT	True	True	True	False	True
N16353	P2_R1179_U253	GATE	NAND	15831	NOT	True	True	True	False	True
N16354	P2_R1179_U254	GATE	NAND	15832	NOT	True	True	True	False	True
N16355	P2_R1179_U255	GATE	NAND	15833	NOT	True	True	True	False	True
N16356	P2_R1179_U256	GATE	NOT	15834	NOT	True	True	True	False	True
N16357	P2_R1179_U257	GATE	NAND	15835	NOT	True	True	True	False	True
N16358	P2_R1179_U258	GATE	NAND	15836	NOT	True	True	True	False	True
N16359	P2_R1179_U259	GATE	NAND	15837	NOT	True	True	True	False	True
N16360	P2_R1179_U260	GATE	NAND	15838	NOT	True	True	True	False	True
N16361	P2_R1179_U261	GATE	NAND	15839	NOT	True	True	True	False	True
N16362	P2_R1179_U262	GATE	NAND	15840	NOT	True	True	True	False	True
N16363	P2_R1179_U263	GATE	NAND	15841	NOT	True	True	True	False	True
N16364	P2_R1179_U264	GATE	NAND	15842	NOT	True	True	True	False	True
N16365	P2_R1179_U265	GATE	NAND	15843	NOT	True	True	True	False	True
N16366	P2_R1179_U266	GATE	NOT	15844	NOT	True	True	True	False	True
N16367	P2_R1179_U267	GATE	NAND	15845	NOT	True	True	True	False	True
N16368	P2_R1179_U268	GATE	NAND	15846	NOT	True	True	True	False	True
N16369	P2_R1179_U269	GATE	NAND	15847	NOT	True	True	True	False	True
N16370	P2_R1179_U270	GATE	NOT	15848	NOT	True	True	True	False	True
