step,node,type,q_pred,score_pred,reward_pred,fc_pred,pattern_pred,return_pred,guarded_reward,hard_reduction_total_pred,hard_reduction_sa0_pred,hard_reduction_sa1_pred,derived_hard_count_pre_total_pred,derived_hard_count_pre_sa0_pred,derived_hard_count_pre_sa1_pred,derived_hard_count_post_total_pred,derived_hard_count_post_sa0_pred,derived_hard_count_post_sa1_pred,derived_hard_reduction_total_pred,derived_hard_reduction_sa0_pred,derived_hard_reduction_sa1_pred,derived_hard_reduction_hybrid_pred,hybrid_pred,bounded_residual_hybrid_pred,step_value,sequence_score,lookahead_score,objective_score,objective,planner,score_adjusted,diversity_penalty,candidate_strategy,original_net,recovery_status,recovery_source_gate,recovery_synthetic_branch,safe_insertable
143,N15901,observe,0.3330855667591095,0.3330855667591095,0.17169930040836334,0.0017169930040836334,-0.1831330806016922,1.1541314125061035,0.17169930040836334,-0.026593700051307678,-0.11428595334291458,-0.05168045312166214,29465.578125,13346.662109375,16118.9150390625,29481.05859375,13363.443359375,16117.615234375,-0.0005253746639937162,-0.0012573368148878217,8.063847053563222e-05,-0.052537466399371624,-1.333539292216301,-2.327912326902151,0.17169930040836334,26.135614223778248,0.3334413766860962,0.3334413766860962,cumulative,beam,0.17169930040836334,0.0,hard_fault_cluster,,missing_mapping,,,False
144,N902,observe,0.3386942744255066,0.3386942744255066,0.16174207627773285,0.0016174207627773286,-0.1793130487203598,1.152573823928833,0.16174207627773285,-0.026631377637386322,-0.1154835969209671,-0.052915140986442566,29502.158203125,13363.958984375,16138.19921875,29596.091796875,13430.447265625,16165.64453125,-0.0031839567236602306,-0.0049751936458051205,-0.0017006428679451346,-0.31839567236602306,-1.3488218635320663,-2.3345587886869907,0.16174207627773285,26.29735630005598,0.32555393874645233,0.32555393874645233,cumulative,beam,0.16174207627773285,0.0,hard_fault_cluster,U2770,structural_exact,AND,False,True
145,N26763,observe,0.33448001742362976,0.33448001742362976,0.16381186246871948,0.0016381186246871948,-0.18042044341564178,1.1520109176635742,0.16381186246871948,-0.02656535431742668,-0.11470027267932892,-0.05225391685962677,29575.21484375,13430.056640625,16145.1591796875,29544.1875,13413.7177734375,16130.4697265625,0.0010490994900465012,0.0012165895896032453,0.0009098363807424903,0.10490994900465012,-1.3407126516103745,-2.3275797367095947,0.16381186246871948,26.4611681625247,0.32547247409820557,0.32547247409820557,cumulative,beam,0.16381186246871948,0.0,hard_fault_cluster,,missing_mapping,,,False
146,N15897,observe,0.3348557949066162,0.3348557949066162,0.16166061162948608,0.001616606116294861,-0.17914198338985443,1.1531850099563599,0.16166061162948608,-0.02659890055656433,-0.11496497690677643,-0.05243763327598572,29544.044921875,13413.638671875,16130.40625,29534.611328125,13410.849609375,16123.76171875,0.0003193060983903706,0.00020792735449504107,0.0004119258373975754,0.03193060983903706,-1.3450444340705872,-2.3311786502599716,0.16166061162948608,26.622828774154186,0.3230137526988983,0.3230137526988983,cumulative,beam,0.16166061162948608,0.0,hard_fault_cluster,,missing_mapping,,,False
147,N15898,observe,0.33469367027282715,0.33469367027282715,0.16135314106941223,0.0016135314106941222,-0.17877031862735748,1.1543562412261963,0.16135314106941223,-0.02660507708787918,-0.11497122049331665,-0.05242291837930679,29534.57421875,13410.84375,16123.73046875,29520.048828125,13403.595703125,16116.453125,0.0004918097401969135,0.0005404616822488606,0.00045134368701837957,0.04918097401969135,-1.3447983264923096,-2.331580363214016,0.16135314106941223,26.7841819152236,0.3227156102657318,0.3227156102657318,cumulative,beam,0.16135314106941223,0.0,hard_fault_cluster,,missing_mapping,,,False
148,N15899,observe,0.33460691571235657,0.33460691571235657,0.16136246919631958,0.0016136246919631959,-0.17858968675136566,1.1553301811218262,0.16136246919631958,-0.02661140263080597,-0.1149713397026062,-0.052400700747966766,29520.01953125,13403.6015625,16116.41796875,29509.44921875,13398.171875,16111.27734375,0.00035807269159704447,0.00040509167592972517,0.00031896820291876793,0.03580726915970445,-1.3444476127624512,-2.3319671005010605,0.16136246919631958,26.945544384419918,0.315063938498497,0.315063938498497,cumulative,beam,0.16136246919631958,0.0,hard_fault_cluster,,missing_mapping,,,False
149,N12234,control1,0.338093101978302,0.338093101978302,0.15370146930217743,0.0015370146930217743,-0.17722178995609283,1.1566811800003052,0.15370146930217743,-0.027073130011558533,-0.11798800528049469,-0.0542135015130043,29508.875,13398.3759765625,16110.5,29524.216796875,13436.296875,16087.919921875,-0.0005199044826440513,-0.0028302608989179134,0.001401575282216072,-0.05199044826440513,-1.3969303518533707,-2.3797173388302326,0.15370146930217743,27.099245853722095,0.3023824244737625,0.3023824244737625,cumulative,beam,0.15370146930217743,0.0,hard_fault_cluster,,missing_mapping,,,False
150,N12244,control1,0.33981990814208984,0.33981990814208984,0.14868095517158508,0.001486809551715851,-0.17590482532978058,1.1591910123825073,0.14868095517158508,-0.027365505695343018,-0.11973527073860168,-0.055175282061100006,29524.25,13436.3134765625,16087.935546875,29510.83203125,13458.5302734375,16052.302734375,0.00045447281445376575,-0.0016534890746697783,0.0022148778662085533,0.045447281445376575,-1.4286786019802094,-2.4095825776457787,0.14868095517158508,27.24792680889368,0.2934320569038391,0.2934320569038391,cumulative,beam,0.14868095517158508,0.0,hard_fault_cluster,,missing_mapping,,,False
151,N7698,control0,0.3390277624130249,0.3390277624130249,0.14475110173225403,0.0014475110173225404,-0.17085009813308716,1.164374589920044,0.14475110173225403,-0.027613207697868347,-0.12113399803638458,-0.055896952748298645,29511.35546875,13458.1484375,16053.2060546875,29571.73046875,13484.8974609375,16086.8330078125,-0.002045822562649846,-0.001987570896744728,-0.002094718860462308,-0.2045822562649846,-1.4521950781345367,-2.4340393468737602,0.14475110173225403,27.392677910625935,0.28688108921051025,0.28688108921051025,cumulative,beam,0.14475110173225403,0.0,hard_fault_cluster,R2144_U251,structural_exact,NAND,False,True
152,N901,observe,0.3430718183517456,0.3430718183517456,0.14212998747825623,0.0014212998747825624,-0.17104579508304596,1.160003423690796,0.14212998747825623,-0.02728201076388359,-0.1201309859752655,-0.05592251569032669,29573.025390625,13485.662109375,16087.36328125,29625.34765625,13518.3935546875,16106.953125,-0.0017692564288154244,-0.0024271293077617884,-0.0012177162570878863,-0.17692564288154244,-1.426067665219307,-2.402667723596096,0.14212998747825623,27.53480789810419,0.2969779819250107,0.2969779819250107,cumulative,beam,0.14212998747825623,0.0,hard_fault_cluster,U2769,structural_exact,AND,False,True
153,N15717,observe,0.33669960498809814,0.33669960498809814,0.15484799444675446,0.0015484799444675445,-0.1788269430398941,1.1578679084777832,0.15484799444675446,-0.02712731808423996,-0.11828554421663284,-0.054361701011657715,29625.01953125,13518.4248046875,16106.59375,29543.90234375,13457.46484375,16086.4375,0.002738131210207939,0.004509398248046637,0.001251428504474461,0.2738131210207939,-1.4000159054994583,-2.3845528326928616,0.15484799444675446,27.689655892550945,0.3089885413646698,0.3089885413646698,cumulative,beam,0.15484799444675446,0.0,hard_fault_cluster,,missing_mapping,,,False
154,N15324,observe,0.3381638824939728,0.3381638824939728,0.15346397459506989,0.0015346397459506987,-0.17676474153995514,1.1582802534103394,0.15346397459506989,-0.02711503952741623,-0.11833742260932922,-0.05446437746286392,29543.08203125,13457.0888671875,16085.994140625,29543.515625,13453.88671875,16089.62890625,-1.4676659702672623e-05,0.00023795253946445882,-0.000225958414375782,-0.0014676659702672623,-1.3997597247362137,-2.3835678957402706,0.15346397459506989,27.843119867146015,0.3150169998407364,0.3150169998407364,cumulative,beam,0.15346397459506989,0.0,hard_fault_cluster,,missing_mapping,,,False
155,N15891,observe,0.3344108760356903,0.3344108760356903,0.1615530252456665,0.001615530252456665,-0.1798880249261856,1.1569709777832031,0.1615530252456665,-0.026923567056655884,-0.11659989506006241,-0.053156912326812744,29543.9140625,13453.7919921875,16090.123046875,29512.40234375,13420.255859375,16092.1455078125,0.0010666061425581574,0.0024926899932324886,-0.00012569580576382577,0.10666061425581574,-1.3738327026367188,-2.362725704908371,0.1615530252456665,28.00467289239168,0.3206818103790283,0.3206818103790283,cumulative,beam,0.1615530252456665,0.0,hard_fault_cluster,,missing_mapping,,,False
156,N15900,observe,0.3358108401298523,0.3358108401298523,0.15912878513336182,0.0015912878513336182,-0.1782161444425583,1.1574244499206543,0.15912878513336182,-0.026935435831546783,-0.11684051156044006,-0.05338975787162781,29511.79296875,13420.14453125,16091.6494140625,29521.7734375,13424.712890625,16097.060546875,-0.0003381857823114842,-0.00034041059552691877,-0.00033626961521804333,-0.03381857823114842,-1.3769903481006622,-2.3644052743911743,0.15912878513336182,28.163801677525043,0.32663342356681824,0.32663342356681824,cumulative,beam,0.15912878513336182,0.0,hard_fault_cluster,,missing_mapping,,,False
157,N7371,observe,0.33359426259994507,0.33359426259994507,0.16750463843345642,0.0016750463843345643,-0.18250726163387299,1.155838966369629,0.16750463843345642,-0.026890303939580917,-0.1162090077996254,-0.05282806605100632,29521.865234375,13424.69921875,16097.166015625,29503.71875,13402.9208984375,16100.798828125,0.000614679476711899,0.0016222576377913356,-0.00022568025451619178,0.061467947671189904,-1.3656867891550064,-2.3581944927573204,0.16750463843345642,28.3313063159585,0.3566218614578247,0.3566218614578247,cumulative,beam,0.16750463843345642,0.0,hard_fault_cluster,R2182_U6,structural_exact,AND,False,True
158,N21978,observe,0.32715603709220886,0.32715603709220886,0.1891172230243683,0.0018911722302436828,-0.19286784529685974,1.1527845859527588,0.1891172230243683,-0.026250991970300674,-0.11150026321411133,-0.04971059411764145,29503.58203125,13402.75390625,16100.828125,29433.681640625,13322.07421875,16111.607421875,0.0023692171089351177,0.006019635125994682,-0.000669487111736089,0.23692171089351177,-1.2831973880529404,-2.2896237447857857,0.1891172230243683,28.520423538982868,0.3717539608478546,0.3717539608478546,cumulative,beam,0.1891172230243683,0.0,hard_fault_cluster,,missing_mapping,,,False
159,N26300,observe,0.3301045894622803,0.3301045894622803,0.18263673782348633,0.0018263673782348633,-0.18937304615974426,1.1497523784637451,0.18263673782348633,-0.026405464857816696,-0.11266344040632248,-0.050492897629737854,29433.94921875,13322.412109375,16111.537109375,29522.4453125,13368.6181640625,16153.826171875,-0.0030065993778407574,-0.0034682948607951403,-0.0026247689966112375,-0.30065993778407574,-1.3081573694944382,-2.3074492067098618,0.18263673782348633,28.703060276806355,0.3654235601425171,0.3654235601425171,cumulative,beam,0.18263673782348633,0.0,hard_fault_cluster,,missing_mapping,,,False
160,N15463,observe,0.3295477330684662,0.3295477330684662,0.18278682231903076,0.0018278682231903077,-0.18862320482730865,1.1491506099700928,0.18278682231903076,-0.026349395513534546,-0.11238642036914825,-0.050374776124954224,29521.8828125,13368.525390625,16153.3583984375,29525.58984375,13364.98828125,16160.6025390625,-0.00012556892761494964,0.00026458484353497624,-0.0004484603414312005,-0.012556892761494964,-1.303002119064331,-2.3019551932811737,0.18278682231903076,28.885847099125385,0.3636493980884552,0.3636493980884552,cumulative,beam,0.18278682231903076,0.0,hard_fault_cluster,,missing_mapping,,,False
161,N22043,observe,0.3300597369670868,0.3300597369670868,0.18086257576942444,0.0018086257576942445,-0.1864808350801468,1.1487994194030762,0.18086257576942444,-0.026344962418079376,-0.11239911615848541,-0.05040493607521057,29526.0,13365.26171875,16160.73828125,29564.009765625,13386.32421875,16177.685546875,-0.0012873320374637842,-0.0015759137459099293,-0.0010486689861863852,-0.12873320374637842,-1.304834246635437,-2.3020807430148125,0.18086257576942444,29.06670967489481,0.35791583359241486,0.35791583359241486,cumulative,beam,0.18086257576942444,0.0,hard_fault_cluster,,missing_mapping,,,False
162,N21992,observe,0.3322616219520569,0.3322616219520569,0.1735849380493164,0.0017358493804931641,-0.18233685195446014,1.1488380432128906,0.1735849380493164,-0.026456020772457123,-0.11345069110393524,-0.05121329426765442,29563.5234375,13385.865234375,16177.6591796875,29614.3828125,13424.66015625,16189.7216796875,-0.0017203420866280794,-0.002898200647905469,-0.000745627039577812,-0.17203420866280794,-1.3231790959835052,-2.3149963319301605,0.1735849380493164,29.240294612944126,0.35461947321891785,0.35461947321891785,cumulative,beam,0.1735849380493164,0.0,hard_fault_cluster,,missing_mapping,,,False
163,N27290,observe,0.32949090003967285,0.32949090003967285,0.18103453516960144,0.0018103453516960144,-0.18617355823516846,1.1473660469055176,0.18103453516960144,-0.02616313472390175,-0.11143294721841812,-0.04994439333677292,29614.515625,13424.8583984375,16189.658203125,29590.55859375,13396.984375,16193.5732421875,0.0008089624461717904,0.002076299162581563,-0.000241823450778611,0.08089624461717904,-1.2879128903150558,-2.284213326871395,0.18103453516960144,29.421329148113728,0.3808049410581589,0.3808049410581589,cumulative,beam,0.18103453516960144,0.0,hard_fault_cluster,,missing_mapping,,,False
164,N16008,observe,0.3189437985420227,0.3189437985420227,0.19977040588855743,0.0019977040588855743,-0.1942930668592453,1.1503286361694336,0.19977040588855743,-0.025784246623516083,-0.10786507278680801,-0.04720906913280487,29591.3125,13397.2060546875,16194.107421875,29370.64453125,13239.513671875,16131.1318359375,0.00745718739926815,0.011770542711019516,0.003888796316459775,0.745718739926815,-1.2283256202936172,-2.2408999018371105,0.19977040588855743,29.621099554002285,0.3931923508644104,0.3931923508644104,cumulative,beam,0.19977040588855743,0.0,hard_fault_cluster,,missing_mapping,,,False
165,N15321,observe,0.32542020082473755,0.32542020082473755,0.19342194497585297,0.0019342194497585297,-0.1909657120704651,1.1498157978057861,0.19342194497585297,-0.02602718025445938,-0.10979026556015015,-0.04854891449213028,29370.005859375,13239.4453125,16130.560546875,29475.19921875,13293.2685546875,16181.9296875,-0.0035816594026982784,-0.004065369721502066,-0.0031845849007368088,-0.35816594026982784,-1.259480282664299,-2.2669085897505283,0.19342194497585297,29.814521498978138,0.39881886541843414,0.39881886541843414,cumulative,beam,0.19342194497585297,0.0,hard_fault_cluster,,missing_mapping,,,False
166,N21968,observe,0.32282593846321106,0.32282593846321106,0.20539692044258118,0.002053969204425812,-0.19702738523483276,1.1469427347183228,0.20539692044258118,-0.025613710284233093,-0.10707987844944,-0.046915292739868164,29474.80078125,13292.8896484375,16181.912109375,29473.765625,13266.017578125,16207.748046875,3.512004332151264e-05,0.002021537162363529,-0.0015965936472639441,0.003512004332151264,-1.2090313732624054,-2.2232861146330833,0.20539692044258118,30.01991841942072,0.41582342982292175,0.41582342982292175,cumulative,beam,0.20539692044258118,0.0,hard_fault_cluster,,missing_mapping,,,False
167,N15238,observe,0.3255078196525574,0.3255078196525574,0.19849570095539093,0.001984957009553909,-0.1941077709197998,1.1464064121246338,0.19849570095539093,-0.025850389152765274,-0.10872793197631836,-0.04796072095632553,29474.73828125,13266.28125,16208.4580078125,29513.29296875,13288.986328125,16224.306640625,-0.0013080587377771735,-0.0017114877700805664,-0.0009778001112863421,-0.13080587377771735,-1.2401368021965027,-2.2488133870065212,0.19849570095539093,30.21841412037611,0.4162517935037613,0.4162517935037613,cumulative,beam,0.19849570095539093,0.0,hard_fault_cluster,,missing_mapping,,,False
168,N10889,observe,0.3170894980430603,0.3170894980430603,0.21775609254837036,0.002177560925483704,-0.1988714188337326,1.1496078968048096,0.21775609254837036,-0.025557097047567368,-0.1060587465763092,-0.04594918340444565,29513.98046875,13289.0732421875,16224.9072265625,29361.0703125,13180.515625,16180.5546875,0.00518094003200531,0.00816893856972456,0.002733608242124319,0.518094003200531,-1.1883457154035568,-2.2138687074184418,0.21775609254837036,30.43617021292448,0.4611179232597351,0.4611179232597351,cumulative,beam,0.21775609254837036,0.0,hard_fault_cluster,,missing_mapping,,,False
169,N16016,observe,0.31294405460357666,0.31294405460357666,0.24336183071136475,0.0024336183071136473,-0.20031480491161346,1.1514843702316284,0.24336183071136475,-0.025435421615839005,-0.10482367128133774,-0.044968776404857635,29360.154296875,13180.576171875,16179.578125,29307.1640625,13130.26953125,16176.89453125,0.0018048350466415286,0.003816725453361869,0.00016586302081122994,0.18048350466415286,-1.1486959606409073,-2.194830611348152,0.24336183071136475,30.679532043635845,0.5082868039608002,0.5082868039608002,cumulative,beam,0.24336183071136475,0.0,hard_fault_cluster,,missing_mapping,,,False
170,N15837,observe,0.31035739183425903,0.31035739183425903,0.2649249732494354,0.0026492497324943545,-0.2015150636434555,1.1521451473236084,0.2649249732494354,-0.025399107486009598,-0.10415739566087723,-0.04433618485927582,29306.65625,13130.0009765625,16176.65625,29274.744140625,13097.529296875,16177.21484375,0.0010889031691476703,0.002473090309649706,-3.45308544638101e-05,0.10889031691476703,-1.122840628027916,-2.185643218457699,0.2649249732494354,30.94445701688528,0.5469651818275452,0.5469651818275452,cumulative,beam,0.2649249732494354,0.0,hard_fault_cluster,,missing_mapping,,,False
171,N16012,observe,0.3086220324039459,0.3086220324039459,0.28204020857810974,0.0028204020857810976,-0.20271745324134827,1.1517671346664429,0.28204020857810974,-0.025407914072275162,-0.10375884175300598,-0.043849825859069824,29275.123046875,13097.78515625,16177.337890625,29247.521484375,13072.611328125,16174.91015625,0.0009428333723917603,0.00192199123557657,0.00015007007459644228,0.09428333723917603,-1.1069840639829636,-2.182339571416378,0.28204020857810974,31.22649722546339,0.5543321371078491,0.5543321371078491,cumulative,beam,0.28204020857810974,0.0,hard_fault_cluster,,missing_mapping,,,False
172,N21970,observe,0.31447267532348633,0.31447267532348633,0.2722919285297394,0.0027229192852973936,-0.2050258368253708,1.146170973777771,0.2722919285297394,-0.025303378701210022,-0.10363630205392838,-0.044079527258872986,29246.986328125,13072.1953125,16174.791015625,29377.8125,13133.466796875,16244.3466796875,-0.004473150707781315,-0.004687161184847355,-0.004300251137465239,-0.4473150707781315,-1.1118749678134918,-2.1757221445441246,0.2722919285297394,31.49878915399313,0.5078290402889252,0.5078290402889252,cumulative,beam,0.2722919285297394,0.0,hard_fault_cluster,,missing_mapping,,,False
173,N15890,observe,0.3203377425670624,0.3203377425670624,0.2355371117591858,0.002355371117591858,-0.2022855579853058,1.1415802240371704,0.2355371117591858,-0.025478988885879517,-0.106743723154068,-0.04700774699449539,29378.04296875,13133.6591796875,16244.3828125,29470.888671875,13193.181640625,16277.70703125,-0.003160377498716116,-0.004532054532319307,-0.0020514302887022495,-0.3160377498716116,-1.1707815527915955,-2.2036195546388626,0.2355371117591858,31.734326265752316,0.45957693457603455,0.45957693457603455,cumulative,beam,0.2355371117591858,0.0,hard_fault_cluster,,missing_mapping,,,False
174,N22050,observe,0.3215569257736206,0.3215569257736206,0.22403982281684875,0.0022403982281684874,-0.19973410665988922,1.141252040863037,0.22403982281684875,-0.0255332849919796,-0.10667607188224792,-0.04673846811056137,29470.95703125,13193.5,16277.45703125,29549.375,13240.5810546875,16308.794921875,-0.002660855883732438,-0.003568503772839904,-0.0019252325873821974,-0.2660855883732438,-1.188036635518074,-2.2120055332779884,0.22403982281684875,31.958366088569164,0.4643137454986572,0.4643137454986572,cumulative,beam,0.22403982281684875,0.0,hard_fault_cluster,,missing_mapping,,,False
175,N21986,observe,0.31847959756851196,0.31847959756851196,0.24027392268180847,0.002402739226818085,-0.20288386940956116,1.1396024227142334,0.24027392268180847,-0.02525392547249794,-0.10438435524702072,-0.04510880261659622,29548.626953125,13239.970703125,16308.65625,29527.3203125,13219.115234375,16308.205078125,0.0007210703915916383,0.0015751899918541312,2.7664564186125062e-05,0.07210703915916383,-1.1455162018537521,-2.1804234609007835,0.24027392268180847,32.19864001125097,0.48434460163116455,0.48434460163116455,cumulative,beam,0.24027392268180847,0.0,hard_fault_cluster,,missing_mapping,,,False
176,N21995,observe,0.3177863359451294,0.3177863359451294,0.24407067894935608,0.0024407067894935608,-0.20471659302711487,1.1365479230880737,0.24407067894935608,-0.025066561996936798,-0.1033826693892479,-0.044627249240875244,29527.63671875,13219.1171875,16308.5185546875,29542.255859375,13217.150390625,16325.10546875,-0.0004951002774760127,0.00014878428191877902,-0.001017070608213544,-0.04951002774760127,-1.12603759765625,-2.1615015491843224,0.24407067894935608,32.44271069020033,0.4900725185871124,0.4900725185871124,cumulative,beam,0.24407067894935608,0.0,hard_fault_cluster,,missing_mapping,,,False
177,N22343,observe,0.31756293773651123,0.31756293773651123,0.24600183963775635,0.0024600183963775636,-0.20583218336105347,1.1337952613830566,0.24600183963775635,-0.02491220459342003,-0.10260410606861115,-0.04428383708000183,29542.37109375,13217.40234375,16324.9697265625,29564.923828125,13218.95703125,16345.966796875,-0.0007634029607288539,-0.00011762428766814992,-0.0012861934956163168,-0.0763402960728854,-1.1114233583211899,-2.1462711840867996,0.24600183963775635,32.688712529838085,0.4948963224887848,0.4948963224887848,cumulative,beam,0.24600183963775635,0.0,hard_fault_cluster,,missing_mapping,,,False
178,N15464,observe,0.31696605682373047,0.31696605682373047,0.24889448285102844,0.0024889448285102846,-0.20472772419452667,1.1364421844482422,0.24889448285102844,-0.02504107728600502,-0.10324019193649292,-0.04455464333295822,29564.91015625,13219.232421875,16345.677734375,29502.896484375,13185.669921875,16317.2265625,0.0020975430961698294,0.0025389143265783787,0.001740592997521162,0.20975430961698294,-1.1187710613012314,-2.1577735617756844,0.24889448285102844,32.937607012689114,0.5706672072410583,0.5706672072410583,cumulative,beam,0.24889448285102844,0.0,hard_fault_cluster,,missing_mapping,,,False
179,N8050,observe,0.3036682605743408,0.3036682605743408,0.3217727243900299,0.003217727243900299,-0.20776347815990448,1.1413168907165527,0.3217727243900299,-0.024576950818300247,-0.09880156815052032,-0.04112620651721954,29503.263671875,13185.59765625,16317.666015625,29362.2265625,13055.80078125,16306.42578125,0.004780390299856663,0.009843837469816208,0.0006888383650220931,0.4780390299856663,-0.9946054667234421,-2.091922678053379,0.3217727243900299,33.25937973707914,0.5881408154964447,0.5881408154964447,cumulative,beam,0.3217727243900299,0.0,hard_fault_cluster,R2099_U339,structural_exact,NAND,False,True
180,N27192,observe,0.3163052201271057,0.3163052201271057,0.2546379268169403,0.002546379268169403,-0.2015589028596878,1.1388943195343018,0.2546379268169403,-0.025121845304965973,-0.1035924181342125,-0.04467133432626724,29360.93359375,13055.634765625,16305.298828125,29577.451171875,13199.201171875,16378.25,-0.007374342530965805,-0.010996509343385696,-0.004474077373743057,-0.7374342530965805,-1.1186522841453552,-2.1638014689087868,0.2546379268169403,33.514017663896084,0.5378149449825287,0.5378149449825287,cumulative,beam,0.2546379268169403,0.0,hard_fault_cluster,,missing_mapping,,,False
181,N10995,observe,0.31188899278640747,0.31188899278640747,0.2831770181655884,0.002831770181655884,-0.2043573260307312,1.1399643421173096,0.2831770181655884,-0.02497384324669838,-0.10240274667739868,-0.04383588582277298,29579.046875,13199.8603515625,16379.1865234375,29402.15234375,13104.1103515625,16298.041015625,0.005980399902909994,0.0072538647800683975,0.004954184405505657,0.5980399902909994,-1.07424296438694,-2.1415989845991135,0.2831770181655884,33.79719468206167,0.5619157254695892,0.5619157254695892,cumulative,beam,0.2831770181655884,0.0,hard_fault_cluster,,missing_mapping,,,False
182,N4620,observe,0.3153759241104126,0.3153759241104126,0.27873870730400085,0.0027873870730400086,-0.20632241666316986,1.1367888450622559,0.27873870730400085,-0.024825915694236755,-0.10168738663196564,-0.043541938066482544,29400.50390625,13103.4951171875,16297.009765625,29475.07421875,13139.396484375,16335.6767578125,-0.0025363618042320013,-0.0027398313395678997,-0.002372643444687128,-0.25363618042320013,-1.0670640170574188,-2.1287096813321114,0.27873870730400085,34.07593338936567,0.554548591375351,0.554548591375351,cumulative,beam,0.27873870730400085,0.0,hard_fault_cluster,U6488,structural_exact,NAND,False,True
183,N4627,observe,0.31620728969573975,0.31620728969573975,0.2758098840713501,0.002758098840713501,-0.2074708193540573,1.133789300918579,0.2758098840713501,-0.024693980813026428,-0.10103992372751236,-0.043268948793411255,29475.041015625,13139.3984375,16335.642578125,29508.40234375,13155.787109375,16352.6142578125,-0.0011318500619381666,-0.001247292384505272,-0.0010389355011284351,-0.11318500619381666,-1.0597988963127136,-2.1169982850551605,0.2758098840713501,34.35174327343702,0.5498197376728058,0.5498197376728058,cumulative,beam,0.2758098840713501,0.0,hard_fault_cluster,U6495,structural_exact,NAND,False,True
184,N4606,observe,0.316272109746933,0.316272109746933,0.2740098536014557,0.002740098536014557,-0.20810078084468842,1.131422519683838,0.2740098536014557,-0.024565666913986206,-0.10037320852279663,-0.042961202561855316,29508.443359375,13155.798828125,16352.64453125,29532.41015625,13165.4775390625,16366.931640625,-0.0008122013532556593,-0.0007356991991400719,-0.0008736880263313651,-0.08122013532556593,-1.051134318113327,-2.105208598077297,0.2740098536014557,34.62575312703848,0.546914666891098,0.546914666891098,cumulative,beam,0.2740098536014557,0.0,hard_fault_cluster,U6474,structural_exact,NAND,False,True
185,N4592,observe,0.3161047697067261,0.3161047697067261,0.27290481328964233,0.0027290481328964234,-0.20850078761577606,1.1295640468597412,0.27290481328964233,-0.02444044128060341,-0.09966999292373657,-0.04260082542896271,29532.509765625,13165.5,16367.009765625,29552.38671875,13171.94140625,16380.4462890625,-0.0006730533204972744,-0.0004892640863545239,-0.00082095165271312,-0.06730533204972744,-1.0415752679109573,-2.093426913022995,0.27290481328964233,34.89865794032812,0.5444674789905548,0.5444674789905548,cumulative,beam,0.27290481328964233,0.0,hard_fault_cluster,U6460,structural_exact,NAND,False,True
186,N3816,observe,0.3159657418727875,0.3159657418727875,0.2715626657009125,0.0027156266570091247,-0.20878778398036957,1.1279466152191162,0.2715626657009125,-0.024317383766174316,-0.0990295484662056,-0.04230447858572006,29552.34765625,13172.03125,16380.3154296875,29568.650390625,13176.068359375,16392.58203125,-0.0005516561795957386,-0.00030649101245217025,-0.0007488623377867043,-0.055165617959573865,-1.032229095697403,-2.0818610563874245,0.2715626657009125,35.170220606029034,0.5412183403968811,0.5412183403968811,cumulative,beam,0.2715626657009125,0.0,hard_fault_cluster,U5684,structural_exact,NAND,False,True
187,N3823,observe,0.31594473123550415,0.31594473123550415,0.26965567469596863,0.002696556746959686,-0.20898973941802979,1.1264233589172363,0.26965567469596863,-0.02419610321521759,-0.0984954982995987,-0.04212336987257004,29568.62890625,13176.0703125,16392.55859375,29581.533203125,13177.98046875,16403.552734375,-0.0004364185151644051,-0.000144971621921286,-0.0006706787389703095,-0.04364185151644051,-1.023531287908554,-2.070590563118458,0.26965567469596863,35.439876280725,0.53764608502388,0.53764608502388,cumulative,beam,0.26965567469596863,0.0,hard_fault_cluster,U5691,structural_exact,NAND,False,True
188,N3802,observe,0.31591084599494934,0.31591084599494934,0.2679904103279114,0.002679904103279114,-0.20914039015769958,1.1251219511032104,0.2679904103279114,-0.024082481861114502,-0.09798979759216309,-0.041947558522224426,29581.44140625,13177.96875,16403.47265625,29591.3359375,13178.265625,16413.0703125,-0.00033448441536165774,-2.252813101222273e-05,-0.0005850990419276059,-0.033448441536165774,-1.0151358246803284,-2.0599700957536697,0.2679904103279114,35.707866691052914,0.5009107887744904,0.5009107887744904,cumulative,beam,0.2679904103279114,0.0,hard_fault_cluster,U5670,structural_exact,NAND,False,True
189,N13323,observe,0.31960511207580566,0.31960511207580566,0.2329201102256775,0.002329201102256775,-0.2050698697566986,1.1236833333969116,0.2329201102256775,-0.024256926029920578,-0.10100515186786652,-0.04477476328611374,29591.2734375,13178.2451171875,16413.02734375,29631.330078125,13211.603515625,16419.7265625,-0.001353663974441588,-0.0025313233491033316,-0.0004081647202838212,-0.1353663974441588,-1.0690891593694687,-2.0865417420864105,0.2329201102256775,35.94078680127859,0.4827122092247009,0.4827122092247009,cumulative,beam,0.2329201102256775,0.0,hard_fault_cluster,,missing_mapping,,,False
