[gmean] 2026-07-17T16:51:12 out_dir=autoresearch/improve-260716-1344/round16_b17/context_cluster_c32_seed1024_depth4
[gmean] 2026-07-17T16:51:12 budgets=iscas99__b17:994
[gmean] 2026-07-17T16:51:12 variant_start id=greedy__cumulative__q_pred_context__bw1__d1__c32__g1p0__candhard_fault_cluster__div0p0__s0
[gmean] 2026-07-17T16:51:12 [1/1] plan_start benchmark=iscas99__b17 budget=994 planner=greedy score=q_pred_context
[plan iscas99__b17] [plan] step=809 node=N8142 type=observe q_pred_context=7.535899 sequence=1955.947282
[plan iscas99__b17] [plan] step=810 node=N8140 type=observe q_pred_context=7.240852 sequence=1963.188134
[plan iscas99__b17] [plan] step=811 node=N8136 type=observe q_pred_context=6.530477 sequence=1969.718611
[plan iscas99__b17] [plan] step=812 node=N8126 type=observe q_pred_context=6.180250 sequence=1975.898861
[plan iscas99__b17] [plan] step=813 node=N8131 type=observe q_pred_context=6.314541 sequence=1982.213402
[plan iscas99__b17] [plan] step=814 node=N3847 type=observe q_pred_context=6.711313 sequence=1988.924715
[plan iscas99__b17] [plan] step=815 node=N3790 type=observe q_pred_context=6.666646 sequence=1995.591362
[plan iscas99__b17] [plan] step=816 node=N9218 type=observe q_pred_context=6.617655 sequence=2002.209017
[plan iscas99__b17] [plan] step=817 node=N3957 type=observe q_pred_context=6.566579 sequence=2008.775596
[plan iscas99__b17] [plan] step=818 node=N12568 type=observe q_pred_context=6.483662 sequence=2015.259258
[plan iscas99__b17] [plan] step=819 node=N3783 type=observe q_pred_context=6.979817 sequence=2022.239075
[plan iscas99__b17] [plan] step=820 node=N8134 type=observe q_pred_context=6.454786 sequence=2028.693860
[plan iscas99__b17] [plan] step=821 node=N8123 type=observe q_pred_context=1.764795 sequence=2030.458655
[plan iscas99__b17] [plan] step=822 node=N9220 type=observe q_pred_context=4.993777 sequence=2035.452431
[plan iscas99__b17] [plan] step=823 node=N1982 type=observe q_pred_context=5.637688 sequence=2041.090119
[plan iscas99__b17] [plan] step=824 node=N14893 type=observe q_pred_context=5.101625 sequence=2046.191744
[plan iscas99__b17] [plan] step=825 node=N3429 type=observe q_pred_context=3.108545 sequence=2049.300290
[plan iscas99__b17] [plan] step=826 node=N3437 type=observe q_pred_context=2.923920 sequence=2052.224209
[plan iscas99__b17] [plan] step=827 node=N15364 type=observe q_pred_context=2.589746 sequence=2054.813956
[plan iscas99__b17] [plan] step=828 node=N3936 type=observe q_pred_context=2.342415 sequence=2057.156371
[plan iscas99__b17] [plan] step=829 node=N12247 type=observe q_pred_context=2.287296 sequence=2059.443667
[plan iscas99__b17] [plan] step=830 node=N19215 type=observe q_pred_context=1.277289 sequence=2060.720955
[plan iscas99__b17] [plan] step=831 node=N18626 type=observe q_pred_context=1.220337 sequence=2061.941292
[plan iscas99__b17] [plan] step=832 node=N18618 type=observe q_pred_context=1.975042 sequence=2063.916333
[plan iscas99__b17] [plan] step=833 node=N9597 type=observe q_pred_context=3.552796 sequence=2067.469129
[plan iscas99__b17] [plan] step=834 node=N9603 type=observe q_pred_context=4.376214 sequence=2071.845343
[plan iscas99__b17] [plan] step=835 node=N13594 type=observe q_pred_context=2.661890 sequence=2074.507233
[plan iscas99__b17] [plan] step=836 node=N13562 type=observe q_pred_context=2.636066 sequence=2077.143299
[plan iscas99__b17] [plan] step=837 node=N19864 type=observe q_pred_context=1.004534 sequence=2078.147833
[plan iscas99__b17] [plan] step=838 node=N3777 type=observe q_pred_context=2.294199 sequence=2080.442032
[plan iscas99__b17] [plan] step=839 node=N27286 type=observe q_pred_context=1.592986 sequence=2082.035018
[plan iscas99__b17] [plan] step=840 node=N8808 type=observe q_pred_context=1.805534 sequence=2083.840552
[plan iscas99__b17] [plan] step=841 node=N29679 type=control0 q_pred_context=1.063361 sequence=2084.903913
[plan iscas99__b17] [plan] step=842 node=N29423 type=control0 q_pred_context=2.468983 sequence=2087.372897
[plan iscas99__b17] [plan] step=843 node=N29422 type=control0 q_pred_context=6.488938 sequence=2093.861835
[plan iscas99__b17] [plan] step=844 node=N29418 type=control0 q_pred_context=5.095724 sequence=2098.957559
[plan iscas99__b17] [plan] step=845 node=N19876 type=observe q_pred_context=0.868168 sequence=2099.825727
[plan iscas99__b17] [plan] step=846 node=N2146 type=control0 q_pred_context=0.748299 sequence=2100.574026
[plan iscas99__b17] [plan] step=847 node=N8815 type=observe q_pred_context=4.269462 sequence=2104.843487
[plan iscas99__b17] [plan] step=848 node=N19227 type=observe q_pred_context=5.961299 sequence=2110.804787
[plan iscas99__b17] [plan] step=849 node=N18552 type=observe q_pred_context=4.748803 sequence=2115.553589
[plan iscas99__b17] [plan] step=850 node=N9505 type=observe q_pred_context=6.600644 sequence=2122.154233
[plan iscas99__b17] [plan] step=851 node=N3338 type=observe q_pred_context=2.696043 sequence=2124.850276
[plan iscas99__b17] [plan] step=852 node=N3292 type=observe q_pred_context=2.541472 sequence=2127.391749
[plan iscas99__b17] [plan] step=853 node=N19217 type=observe q_pred_context=1.254727 sequence=2128.646476
[plan iscas99__b17] [plan] step=854 node=N8813 type=observe q_pred_context=2.997293 sequence=2131.643769
[plan iscas99__b17] [plan] step=855 node=N18584 type=observe q_pred_context=2.841781 sequence=2134.485549
[plan iscas99__b17] [plan] step=856 node=N18567 type=observe q_pred_context=2.827982 sequence=2137.313531
[plan iscas99__b17] [plan] step=857 node=N13186 type=observe q_pred_context=2.824404 sequence=2140.137935
[plan iscas99__b17] [plan] step=858 node=N9510 type=observe q_pred_context=2.892015 sequence=2143.029949
[plan iscas99__b17] [plan] step=859 node=N7640 type=observe q_pred_context=1.994056 sequence=2145.024005
[plan iscas99__b17] [plan] step=860 node=N18535 type=observe q_pred_context=2.209591 sequence=2147.233596
[plan iscas99__b17] [plan] step=861 node=N14174 type=observe q_pred_context=2.231254 sequence=2149.464850
[plan iscas99__b17] [plan] step=862 node=N8143 type=observe q_pred_context=3.143969 sequence=2152.608818
[plan iscas99__b17] [plan] step=863 node=N2243 type=observe q_pred_context=4.192604 sequence=2156.801422
[plan iscas99__b17] [plan] step=864 node=N3863 type=observe q_pred_context=3.747855 sequence=2160.549277
[plan iscas99__b17] [plan] step=865 node=N8810 type=observe q_pred_context=3.650027 sequence=2164.199304
[plan iscas99__b17] [plan] step=866 node=N8809 type=observe q_pred_context=4.670790 sequence=2168.870095
[plan iscas99__b17] [plan] step=867 node=N8812 type=observe q_pred_context=4.587012 sequence=2173.457107
[plan iscas99__b17] [plan] step=868 node=N8811 type=observe q_pred_context=4.291527 sequence=2177.748633
[plan iscas99__b17] [plan] step=869 node=N8814 type=observe q_pred_context=4.029147 sequence=2181.777781
[plan iscas99__b17] [plan] step=870 node=N15373 type=observe q_pred_context=4.217171 sequence=2185.994952
[plan iscas99__b17] [plan] step=871 node=N18518 type=observe q_pred_context=3.657445 sequence=2189.652397
[plan iscas99__b17] [plan] step=872 node=N13515 type=observe q_pred_context=3.497789 sequence=2193.150186
[plan iscas99__b17] [plan] step=873 node=N12633 type=observe q_pred_context=3.235494 sequence=2196.385680
[plan iscas99__b17] [plan] step=874 node=N7692 type=observe q_pred_context=3.098199 sequence=2199.483879
[plan iscas99__b17] [plan] step=875 node=N13579 type=observe q_pred_context=1.015068 sequence=2200.498947
[plan iscas99__b17] [plan] step=876 node=N25742 type=observe q_pred_context=2.359250 sequence=2202.858197
[plan iscas99__b17] [plan] step=877 node=N31215 type=control0 q_pred_context=0.721696 sequence=2203.579892
[plan iscas99__b17] [plan] step=878 node=N31052 type=control0 q_pred_context=2.303668 sequence=2205.883561
[plan iscas99__b17] [plan] step=879 node=N14148 type=observe q_pred_context=4.613117 sequence=2210.496678
[plan iscas99__b17] [plan] step=880 node=N2246 type=observe q_pred_context=1.744183 sequence=2212.240861
[plan iscas99__b17] [plan] step=881 node=N14147 type=observe q_pred_context=2.771861 sequence=2215.012722
[plan iscas99__b17] [plan] step=882 node=N13547 type=observe q_pred_context=1.498783 sequence=2216.511506
[plan iscas99__b17] [plan] step=883 node=N13593 type=observe q_pred_context=1.845157 sequence=2218.356662
[plan iscas99__b17] [plan] step=884 node=N13513 type=observe q_pred_context=5.045957 sequence=2223.402619
[plan iscas99__b17] [plan] step=885 node=N13527 type=observe q_pred_context=4.680401 sequence=2228.083020
[plan iscas99__b17] [plan] step=886 node=N13575 type=observe q_pred_context=4.316307 sequence=2232.399326
[plan iscas99__b17] [plan] step=887 node=N13577 type=observe q_pred_context=4.127731 sequence=2236.527058
[plan iscas99__b17] [plan] step=888 node=N13561 type=observe q_pred_context=4.038935 sequence=2240.565992
[plan iscas99__b17] [plan] step=889 node=N14145 type=observe q_pred_context=3.545861 sequence=2244.111853
[plan iscas99__b17] [plan] step=890 node=N14136 type=observe q_pred_context=3.388768 sequence=2247.500621
[plan iscas99__b17] [plan] step=891 node=N18601 type=observe q_pred_context=3.552539 sequence=2251.053160
[plan iscas99__b17] [plan] step=892 node=N14152 type=observe q_pred_context=5.248899 sequence=2256.302059
[plan iscas99__b17] [plan] step=893 node=N14149 type=observe q_pred_context=4.155473 sequence=2260.457532
[plan iscas99__b17] [plan] step=894 node=N29386 type=observe q_pred_context=4.987184 sequence=2265.444716
[plan iscas99__b17] [plan] step=895 node=N3323 type=observe q_pred_context=6.967347 sequence=2272.412063
[plan iscas99__b17] [plan] step=896 node=N7849 type=observe q_pred_context=7.096444 sequence=2279.508507
[plan iscas99__b17] [plan] step=897 node=N7132 type=observe q_pred_context=7.120111 sequence=2286.628618
[plan iscas99__b17] [plan] step=898 node=N2983 type=observe q_pred_context=7.502908 sequence=2294.131527
[plan iscas99__b17] [plan] step=899 node=N25754 type=observe q_pred_context=7.531278 sequence=2301.662805
[plan iscas99__b17] [plan] step=900 node=N3764 type=observe q_pred_context=4.217000 sequence=2305.879804
[plan iscas99__b17] [plan] step=901 node=N28050 type=observe q_pred_context=4.819043 sequence=2310.698847
[plan iscas99__b17] [plan] step=902 node=N9729 type=observe q_pred_context=7.491477 sequence=2318.190324
[plan iscas99__b17] [plan] step=903 node=N18643 type=observe q_pred_context=3.701616 sequence=2321.891940
[plan iscas99__b17] [plan] step=904 node=N18639 type=observe q_pred_context=1.244674 sequence=2323.136614
[plan iscas99__b17] [plan] step=905 node=N13921 type=control1 q_pred_context=0.771292 sequence=2323.907906
[plan iscas99__b17] [plan] step=906 node=N7286 type=observe q_pred_context=4.464964 sequence=2328.372870
[plan iscas99__b17] [plan] step=907 node=N13901 type=control1 q_pred_context=0.876873 sequence=2329.249743
[plan iscas99__b17] [plan] step=908 node=N18486 type=observe q_pred_context=4.214522 sequence=2333.464265
[plan iscas99__b17] [plan] step=909 node=N19281 type=observe q_pred_context=4.938180 sequence=2338.402446
[plan iscas99__b17] [plan] step=910 node=N2693 type=observe q_pred_context=2.918704 sequence=2341.321150
[plan iscas99__b17] [plan] step=911 node=N18756 type=observe q_pred_context=2.095645 sequence=2343.416794
[plan iscas99__b17] [plan] step=912 node=N7892 type=observe q_pred_context=2.107122 sequence=2345.523917
[plan iscas99__b17] [plan] step=913 node=N7398 type=observe q_pred_context=2.761608 sequence=2348.285524
[plan iscas99__b17] [plan] step=914 node=N18760 type=observe q_pred_context=2.836585 sequence=2351.122109
[plan iscas99__b17] [plan] step=915 node=N2921 type=observe q_pred_context=2.725951 sequence=2353.848060
[plan iscas99__b17] [plan] step=916 node=N3844 type=observe q_pred_context=2.717174 sequence=2356.565235
[plan iscas99__b17] [plan] step=917 node=N3815 type=observe q_pred_context=1.421291 sequence=2357.986526
[plan iscas99__b17] [plan] step=918 node=N3827 type=observe q_pred_context=1.563052 sequence=2359.549578
[plan iscas99__b17] [plan] step=919 node=N15503 type=observe q_pred_context=3.608463 sequence=2363.158041
[plan iscas99__b17] [plan] step=920 node=N9660 type=observe q_pred_context=6.919648 sequence=2370.077690
[plan iscas99__b17] [plan] step=921 node=N3577 type=observe q_pred_context=5.860880 sequence=2375.938569
[plan iscas99__b17] [plan] step=922 node=N13979 type=observe q_pred_context=5.158056 sequence=2381.096625
[plan iscas99__b17] [plan] step=923 node=N3858 type=observe q_pred_context=5.377049 sequence=2386.473674
[plan iscas99__b17] [plan] step=924 node=N9217 type=observe q_pred_context=5.522579 sequence=2391.996253
[plan iscas99__b17] [plan] step=925 node=N7366 type=observe q_pred_context=6.387127 sequence=2398.383379
[plan iscas99__b17] [plan] step=926 node=N18660 type=observe q_pred_context=3.261127 sequence=2401.644507
[plan iscas99__b17] [plan] step=927 node=N19445 type=observe q_pred_context=5.512651 sequence=2407.157158
[plan iscas99__b17] [plan] step=928 node=N7916 type=observe q_pred_context=5.409021 sequence=2412.566179
[plan iscas99__b17] [plan] step=929 node=N14146 type=observe q_pred_context=5.442961 sequence=2418.009140
[plan iscas99__b17] [plan] step=930 node=N7318 type=observe q_pred_context=5.421135 sequence=2423.430275
[plan iscas99__b17] [plan] step=931 node=N19299 type=observe q_pred_context=4.698860 sequence=2428.129135
[plan iscas99__b17] [plan] step=932 node=N18709 type=observe q_pred_context=5.363211 sequence=2433.492346
[plan iscas99__b17] [plan] step=933 node=N12404 type=observe q_pred_context=5.445358 sequence=2438.937705
[plan iscas99__b17] [plan] step=934 node=N19297 type=observe q_pred_context=5.255805 sequence=2444.193510
[plan iscas99__b17] [plan] step=935 node=N7350 type=observe q_pred_context=7.518103 sequence=2451.711613
[plan iscas99__b17] [plan] step=936 node=N19308 type=observe q_pred_context=5.036682 sequence=2456.748294
[plan iscas99__b17] [plan] step=937 node=N18656 type=observe q_pred_context=2.681584 sequence=2459.429879
[plan iscas99__b17] [plan] step=938 node=N19444 type=observe q_pred_context=4.958920 sequence=2464.388799
[plan iscas99__b17] [plan] step=939 node=N7334 type=observe q_pred_context=7.114310 sequence=2471.503109
[plan iscas99__b17] [plan] step=940 node=N25712 type=observe q_pred_context=7.516890 sequence=2479.019999
[plan iscas99__b17] [plan] step=941 node=N15509 type=observe q_pred_context=4.656529 sequence=2483.676528
[plan iscas99__b17] [plan] step=942 node=N18726 type=observe q_pred_context=2.771431 sequence=2486.447959
[plan iscas99__b17] [plan] step=943 node=N18571 type=observe q_pred_context=2.786880 sequence=2489.234839
[plan iscas99__b17] [plan] step=944 node=N18673 type=observe q_pred_context=2.806588 sequence=2492.041427
[plan iscas99__b17] [plan] step=945 node=N19295 type=observe q_pred_context=2.811701 sequence=2494.853128
[plan iscas99__b17] [plan] step=946 node=N19293 type=observe q_pred_context=1.091361 sequence=2495.944488
[plan iscas99__b17] [plan] step=947 node=N19291 type=observe q_pred_context=1.764604 sequence=2497.709093
[plan iscas99__b17] [plan] step=948 node=N18586 type=observe q_pred_context=2.440363 sequence=2500.149456
[plan iscas99__b17] [plan] step=949 node=N7928 type=observe q_pred_context=2.109398 sequence=2502.258854
[plan iscas99__b17] [plan] step=950 node=N7940 type=observe q_pred_context=2.077665 sequence=2504.336519
[plan iscas99__b17] [plan] step=951 node=N9769 type=observe q_pred_context=2.717340 sequence=2507.053859
[plan iscas99__b17] [plan] step=952 node=N14901 type=control1 q_pred_context=0.748687 sequence=2507.802546
[plan iscas99__b17] [plan] step=953 node=N7875 type=observe q_pred_context=2.958807 sequence=2510.761353
[plan iscas99__b17] [plan] step=954 node=N18722 type=observe q_pred_context=2.865193 sequence=2513.626546
[plan iscas99__b17] [plan] step=955 node=N19843 type=observe q_pred_context=2.884008 sequence=2516.510554
[plan iscas99__b17] [plan] step=956 node=N7880 type=observe q_pred_context=2.697107 sequence=2519.207662
[plan iscas99__b17] [plan] step=957 node=N8127 type=observe q_pred_context=2.359118 sequence=2521.566780
[plan iscas99__b17] [plan] step=958 node=N15553 type=observe q_pred_context=2.774322 sequence=2524.341102
[plan iscas99__b17] [plan] step=959 node=N15550 type=observe q_pred_context=2.706876 sequence=2527.047978
[plan iscas99__b17] [plan] step=960 node=N18488 type=observe q_pred_context=1.368582 sequence=2528.416560
[plan iscas99__b17] [plan] step=961 node=N18705 type=observe q_pred_context=1.825848 sequence=2530.242408
[plan iscas99__b17] [plan] step=962 node=N15492 type=observe q_pred_context=5.190842 sequence=2535.433250
[plan iscas99__b17] [plan] step=963 node=N2698 type=observe q_pred_context=4.328105 sequence=2539.761355
[plan iscas99__b17] [plan] step=964 node=N18555 type=observe q_pred_context=1.048155 sequence=2540.809510
[plan iscas99__b17] [plan] step=965 node=N18677 type=observe q_pred_context=1.264063 sequence=2542.073573
[plan iscas99__b17] [plan] step=966 node=N15562 type=observe q_pred_context=2.857368 sequence=2544.930941
[plan iscas99__b17] [plan] step=967 node=N9605 type=observe q_pred_context=1.257346 sequence=2546.188286
[plan iscas99__b17] [plan] step=968 node=N12282 type=observe q_pred_context=3.037075 sequence=2549.225362
[plan iscas99__b17] [plan] step=969 node=N18539 type=observe q_pred_context=2.782686 sequence=2552.008048
[plan iscas99__b17] [plan] step=970 node=N29681 type=control0 q_pred_context=0.828053 sequence=2552.836101
[plan iscas99__b17] [plan] step=971 node=N29458 type=control0 q_pred_context=2.742018 sequence=2555.578119
[plan iscas99__b17] [plan] step=972 node=N3887 type=observe q_pred_context=3.286511 sequence=2558.864630
[plan iscas99__b17] [plan] step=973 node=N3893 type=observe q_pred_context=1.626244 sequence=2560.490874
[plan iscas99__b17] [plan] step=974 node=N18743 type=observe q_pred_context=1.270223 sequence=2561.761097
[plan iscas99__b17] [plan] step=975 node=N12531 type=observe q_pred_context=2.853681 sequence=2564.614777
[plan iscas99__b17] [plan] step=976 node=N13529 type=observe q_pred_context=2.840475 sequence=2567.455253
[plan iscas99__b17] [plan] step=977 node=N7416 type=observe q_pred_context=1.005472 sequence=2568.460724
[plan iscas99__b17] [plan] step=978 node=N9591 type=observe q_pred_context=1.732775 sequence=2570.193499
[plan iscas99__b17] [plan] step=979 node=N9573 type=observe q_pred_context=2.288631 sequence=2572.482130
[plan iscas99__b17] [plan] step=980 node=N18622 type=observe q_pred_context=1.164047 sequence=2573.646178
[plan iscas99__b17] [plan] step=981 node=N7941 type=observe q_pred_context=0.951407 sequence=2574.597584
[plan iscas99__b17] [plan] step=982 node=N18739 type=observe q_pred_context=1.947721 sequence=2576.545305
[plan iscas99__b17] [plan] step=983 node=N6002 type=observe q_pred_context=0.980471 sequence=2577.525775
[plan iscas99__b17] [plan] step=984 node=N5978 type=observe q_pred_context=1.033730 sequence=2578.559505
[plan iscas99__b17] [plan] step=985 node=N5858 type=observe q_pred_context=3.698799 sequence=2582.258304
[plan iscas99__b17] [plan] step=986 node=N5954 type=observe q_pred_context=3.738694 sequence=2585.996997
[plan iscas99__b17] [plan] step=987 node=N5882 type=observe q_pred_context=3.710415 sequence=2589.707413
[plan iscas99__b17] [plan] step=988 node=N5906 type=observe q_pred_context=3.660567 sequence=2593.367980
[plan iscas99__b17] [plan] step=989 node=N5930 type=observe q_pred_context=3.467792 sequence=2596.835772
[plan iscas99__b17] [plan] step=990 node=N13183 type=observe q_pred_context=3.327451 sequence=2600.163223
[plan iscas99__b17] [plan] step=991 node=N19837 type=observe q_pred_context=3.534802 sequence=2603.698024
[plan iscas99__b17] [plan] step=992 node=N19231 type=observe q_pred_context=3.086122 sequence=2606.784146
[plan iscas99__b17] [plan] step=993 node=N18588 type=observe q_pred_context=3.910446 sequence=2610.694593
[plan iscas99__b17] [plan] step=994 node=N13087 type=observe q_pred_context=2.799901 sequence=2613.494494
[plan iscas99__b17] saved=autoresearch/improve-260716-1344/round16_b17/context_cluster_c32_seed1024_depth4/plans/iscas99__b17__greedy__cumulative__q_pred_context__bw1__d1__c32__g1p0__candhard_fault_cluster__div0p0__s0.csv
[gmean] 2026-07-17T17:21:35 [1/1] plan_done benchmark=iscas99__b17 plan_sec=1822.871 plan_csv=autoresearch/improve-260716-1344/round16_b17/context_cluster_c32_seed1024_depth4/plans/iscas99__b17__greedy__cumulative__q_pred_context__bw1__d1__c32__g1p0__candhard_fault_cluster__div0p0__s0.csv
[gmean] 2026-07-17T17:21:35 [1/1] eval_start benchmark=iscas99__b17 backend=atalanta-bist patterns=300000
[eval iscas99__b17] {
[eval iscas99__b17]   "records": 2,
[eval iscas99__b17]   "labels_csv": "autoresearch/improve-260716-1344/round16_b17/context_cluster_c32_seed1024_depth4/evals/iscas99__b17__greedy__cumulative__q_pred_context__bw1__d1__c32__g1p0__candhard_fault_cluster__div0p0__s0/labels.csv",
[eval iscas99__b17]   "summary_json": "autoresearch/improve-260716-1344/round16_b17/context_cluster_c32_seed1024_depth4/evals/iscas99__b17__greedy__cumulative__q_pred_context__bw1__d1__c32__g1p0__candhard_fault_cluster__div0p0__s0/summary.json"
[eval iscas99__b17] }
[gmean] 2026-07-17T17:22:57 [1/1] eval_done benchmark=iscas99__b17 delta_tc=0.043909999999999894 plan_sec=1822.871 eval_sec=81.946 total_sec=1904.858
[gmean] 2026-07-17T17:22:57 variant_done id=greedy__cumulative__q_pred_context__bw1__d1__c32__g1p0__candhard_fault_cluster__div0p0__s0 status=ok macro=0.043909999999999894 positives=1 negatives=0 elapsed=1904.859
